c,S,patience,rho,H_visits,C_visits,H_late_share,C_late_share,eps,kappa,theta_prime,eps_linear,relax_H,relax_C,H_kpi,C_kpi,H_lost_min,C_lost_min
2,8.0,logn30,0.99,1.5458148266389717,1.8324501870641134,0.6571019589169068,4.068856778314508e-16,0.43621139236534845,0.0286148287680182,0.03782369891271388,0.7565317404321804,17.8417344936301,26.438450726559296,0.7781765091303676,0.4542825736495656,29.09946078933061,10.264393620786404
2,8.0,logn30,0.995,1.6597323664176438,2.0058295382686215,0.7316787946467053,0.0,0.4730179067415675,0.018383726496810002,0.019216675045781704,0.9566549079386892,34.27212148290068,52.038138627915814,0.8383346551634483,0.5014531489733802,33.24585051467949,10.921276055159769
2,8.0,logn30,0.999,1.9204438474983716,2.413001083147523,0.8521196369444259,-1.339484680477911e-16,0.5780376537447115,0.006723478566139171,0.003903922078243313,1.7222368765015417,161.64117991417402,256.1526536538819,0.9229967784539976,0.5855783045502829,42.15468712039224,11.968135308079896
2,8.0,logn30cv15,0.8,1.2269066244854698,1.2602120089188251,0.07144064609221676,1.3991163882108028e-16,0.46619657373148915,0.2121232916537915,0.4447973247844778,0.47689875778046503,2.0726494221434186,2.248214960565557,0.24317031518417687,0.20648272439655935,6.31570814024736,3.6195027544440492
2,8.0,logn30cv15,0.9,1.3826150786248,1.4442130912150357,0.14336362987820905,0.0,0.42966275785961067,0.1148141098750297,0.2516206037792083,0.45629852305646884,3.4990823208660626,3.9742373437648943,0.3804230957947943,0.3075814046535983,10.269613904547528,5.236528875287915
2,8.0,logn30cv15,0.95,1.5499944649184052,1.6468472392627276,0.2300695134140134,1.8283677230698543e-16,0.42097178764417387,0.06398490820167846,0.13548068194641774,0.4722806770856403,6.226795396274219,7.381126118006238,0.5032688799785376,0.3927791381259582,14.421404002954292,6.617615454418758
2,8.0,logn30cv15,0.97,1.67662011755251,1.8036273054659264,0.29875677219199,0.0,0.4251190256929067,0.04224125290885204,0.08423607220349938,0.5014627558465058,9.728989003014165,11.87139872315245,0.5817518706433824,0.44556173164517887,17.531143707437398,7.4868151420881475
2,8.0,logn30cv15,0.99,1.9497923184898458,2.152515884310836,0.4469088354203819,-1.1948863478166349e-16,0.45361279472199156,0.017935274311243497,0.029383191493129773,0.6103923161456791,26.390191202511406,34.03306275405162,0.7163332938925526,0.5354273539680909,24.21465347947732,8.982906551349481
2,8.0,logn30cv15,0.995,2.1194941343462856,2.376789149640892,0.5340705667912744,0.0,0.4817622076431758,0.010670081685141625,0.01492499204918049,0.714913726585704,50.39151053423606,67.00171073490834,0.780169510423093,0.5792643196174594,28.375119672646914,9.710858159602783
2,8.0,logn30cv15,0.999,2.500382381110467,2.9013366798300306,0.702861267382196,-1.610565392068403e-16,0.5704600855484844,0.003357487951360911,0.0030391636078703713,1.104740772318473,232.9575317058211,329.0378962851318,0.881162683410912,0.6553312799055835,37.79143607634052,10.942447181372646
2,16.0,exp30,0.8,1.3440384621869477,1.4641719889999976,0.17690788243919356,0.0,0.6790739064684806,0.2329715680365747,0.3195573393195998,0.7290446482393953,2.5431311228071687,3.129328846363522,0.38759779521370885,0.31702012638352595,10.321154306872963,3.6856980553187357
2,16.0,exp30,0.9,1.562612827879197,1.7737274855603269,0.29851094858663,0.0,0.7072258444144229,0.13673525559137054,0.165635164079245,0.8255206939388314,4.515659523684723,6.037365347865195,0.5510794235796448,0.43621553584704365,16.878385561106303,5.326423912786453
2,16.0,exp30,0.95,1.7958205742122768,2.117232426850981,0.4211575228666977,1.1753000943864782e-16,0.7631630332777777,0.08334716013911848,0.08399981567586702,0.9922302741798035,8.312639859089808,11.904788027853948,0.6776724326219465,0.527685299300215,23.87461819468577,6.741209395352014
2,16.0,exp30,0.97,1.9725198460785973,2.3864289014110396,0.5062052470433849,0.0,0.8176704167923564,0.05894129570951612,0.05056225599525235,1.16571728356129,13.229775865390268,19.77759853306185,0.7496629735116289,0.5809638412404731,29.17559649978003,7.636055269074092
2,16.0,exp30,0.99,2.35657730523732,2.997109167779837,0.6629265910580151,0.0,0.966218388555275,0.029094908721882154,0.016804537659463097,1.7313721633691013,36.936029843341174,59.507736556909805,0.8569648412581823,0.6663451532728895,40.69732052038851,9.177550679551684
2,16.0,exp30,0.995,2.597723367920064,3.397592824993644,0.7410222596435863,0.0,1.0794135353751693,0.019034355975960267,0.008360344322268124,2.2767430672994498,71.49512257270221,119.61229842369677,0.9003058818523193,0.7056739722771601,47.931702517274104,9.924270459048106
2,16.0,exp30,0.999,3.146831371946805,4.3541260681888305,0.866366788626694,1.208512753255961e-16,1.3935145161274562,0.00743496563835096,0.0016491129015186738,4.508463690693387,338.6853815832428,606.386621000345,0.9575340412058262,0.7703327868005517,64.40494284409917,11.173111031011544
