office,alpha,patience,rule,explore,history,period,hours_run,new_hours,new_plan,failures_per_day,paid_hours_per_day,fitted_family,fitted_mean,fitted_cv,oracle_hours
R8,0.1,exp30,A,True,4,7,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",13.03,72.2,exp,30.6,1.0,73
R8,0.1,exp30,A,True,4,8,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.33,72.2,exp,30.6,1.0,73
R8,0.1,exp30,A,True,5,1,81,73,"[10, 13, 8, 6, 6, 10, 12, 8]",9.73,80.2,exp,31.6,1.0,73
R8,0.1,exp30,A,True,5,2,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",13.4,72.2,exp,32.9,1.0,73
R8,0.1,exp30,A,True,5,3,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.57,72.2,exp,31.4,1.0,73
R8,0.1,exp30,A,True,5,4,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.9,72.2,exp,30.3,1.0,73
R8,0.1,exp30,A,True,5,5,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.83,72.2,exp,30.5,1.0,73
R8,0.1,exp30,A,True,5,6,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",18.23,72.2,exp,30.3,1.0,73
R8,0.1,exp30,A,True,5,7,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",19.93,72.2,exp,30.2,1.0,73
R8,0.1,exp30,A,True,5,8,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.77,72.2,exp,30.1,1.0,73
R8,0.1,exp30,A,True,6,1,81,73,"[10, 13, 8, 6, 6, 10, 12, 8]",7.57,80.2,exp,29.1,1.0,73
R8,0.1,exp30,A,True,6,2,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.47,72.2,exp,29.2,1.0,73
R8,0.1,exp30,A,True,6,3,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.47,72.2,exp,30.3,1.0,73
R8,0.1,exp30,A,True,6,4,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.5,72.2,exp,31.5,1.0,73
R8,0.1,exp30,A,True,6,5,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",19.1,72.2,exp,31.1,1.0,73
R8,0.1,exp30,A,True,6,6,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.5,72.2,exp,30.7,1.0,73
R8,0.1,exp30,A,True,6,7,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",11.57,72.2,exp,30.8,1.0,73
R8,0.1,exp30,A,True,6,8,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.9,72.2,exp,30.4,1.0,73
R8,0.1,exp30,A,True,7,1,81,73,"[10, 13, 8, 6, 6, 10, 12, 8]",9.83,80.2,exp,33.8,1.0,73
R8,0.1,exp30,A,True,7,2,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",20.73,72.2,exp,32.0,1.0,73
R8,0.1,exp30,A,True,7,3,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.03,72.2,exp,31.7,1.0,73
R8,0.1,exp30,A,True,7,4,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",13.9,72.2,exp,31.6,1.0,73
R8,0.1,exp30,A,True,7,5,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.13,72.2,exp,31.3,1.0,73
R8,0.1,exp30,A,True,7,6,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.17,72.2,exp,30.9,1.0,73
R8,0.1,exp30,A,True,7,7,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",15.2,72.2,exp,30.6,1.0,73
R8,0.1,exp30,A,True,7,8,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.6,72.2,exp,30.2,1.0,73
R8,0.1,exp30,A,True,8,1,81,73,"[10, 13, 8, 6, 6, 10, 12, 8]",8.4,80.2,exp,33.6,1.0,73
R8,0.1,exp30,A,True,8,2,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.7,72.2,exp,30.9,1.0,73
R8,0.1,exp30,A,True,8,3,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.37,72.2,exp,30.8,1.0,73
R8,0.1,exp30,A,True,8,4,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.53,72.2,exp,30.6,1.0,73
R8,0.1,exp30,A,True,8,5,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.17,72.2,exp,30.7,1.0,73
R8,0.1,exp30,A,True,8,6,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.03,72.2,exp,30.9,1.0,73
R8,0.1,exp30,A,True,8,7,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.63,72.2,exp,30.9,1.0,73
R8,0.1,exp30,A,True,8,8,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",18.97,72.2,exp,30.7,1.0,73
R8,0.1,exp30,A,True,9,1,81,73,"[10, 13, 8, 6, 6, 10, 12, 8]",8.47,80.2,exp,29.4,1.0,73
R8,0.1,exp30,A,True,9,2,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",11.63,72.2,exp,28.5,1.0,73
R8,0.1,exp30,A,True,9,3,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",14.97,72.2,exp,29.7,1.0,73
R8,0.1,exp30,A,True,9,4,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",17.93,72.2,exp,29.8,1.0,73
R8,0.1,exp30,A,True,9,5,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",20.83,72.2,exp,30.0,1.0,73
R8,0.1,exp30,A,True,9,6,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",15.3,72.2,exp,30.1,1.0,73
R8,0.1,exp30,A,True,9,7,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.3,72.2,exp,29.7,1.0,73
R8,0.1,exp30,A,True,9,8,73,73,"[10, 13, 8, 6, 6, 10, 12, 8]",16.33,72.2,exp,29.6,1.0,73
R8,0.1,logn30,A,False,0,1,81,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.73,81.0,exp,366.4,1.0,77
R8,0.1,logn30,A,False,0,2,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",5.37,80.0,exp,308.0,1.0,77
R8,0.1,logn30,A,False,0,3,80,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.0,80.0,exp,252.2,1.0,77
R8,0.1,logn30,A,False,0,4,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",9.93,78.0,exp,222.2,1.0,77
R8,0.1,logn30,A,False,0,5,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.13,78.0,exp,210.6,1.0,77
R8,0.1,logn30,A,False,0,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.5,77.0,exp,204.7,1.0,77
R8,0.1,logn30,A,False,0,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",6.03,77.0,exp,206.5,1.0,77
R8,0.1,logn30,A,False,0,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.17,77.0,exp,194.8,1.0,77
R8,0.1,logn30,A,False,1,1,81,78,"[11, 15, 8, 6, 6, 11, 13, 8]",4.13,81.0,exp,216.9,1.0,77
R8,0.1,logn30,A,False,1,2,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",15.63,78.0,exp,157.6,1.0,77
R8,0.1,logn30,A,False,1,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.1,77.0,exp,152.2,1.0,77
R8,0.1,logn30,A,False,1,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.63,77.0,exp,152.6,1.0,77
R8,0.1,logn30,A,False,1,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.67,77.0,exp,157.5,1.0,77
R8,0.1,logn30,A,False,1,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.13,77.0,exp,160.3,1.0,77
R8,0.1,logn30,A,False,1,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.93,77.0,exp,160.8,1.0,77
R8,0.1,logn30,A,False,1,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.53,77.0,exp,163.0,1.0,77
R8,0.1,logn30,A,False,2,1,81,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.83,81.0,exp,341.5,1.0,77
R8,0.1,logn30,A,False,2,2,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.53,80.0,exp,325.6,1.0,77
R8,0.1,logn30,A,False,2,3,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.9,80.0,exp,299.8,1.0,77
R8,0.1,logn30,A,False,2,4,80,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.97,80.0,exp,270.5,1.0,77
R8,0.1,logn30,A,False,2,5,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",9.5,78.0,exp,232.0,1.0,77
R8,0.1,logn30,A,False,2,6,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",6.4,78.0,exp,221.6,1.0,77
R8,0.1,logn30,A,False,2,7,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",6.03,78.0,exp,219.3,1.0,77
R8,0.1,logn30,A,False,2,8,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",10.2,78.0,exp,210.8,1.0,77
R8,0.1,logn30,A,False,3,1,81,78,"[11, 15, 8, 6, 6, 11, 13, 8]",2.97,81.0,exp,271.4,1.0,77
R8,0.1,logn30,A,False,3,2,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.33,78.0,exp,185.0,1.0,77
R8,0.1,logn30,A,False,3,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.93,77.0,exp,180.3,1.0,77
R8,0.1,logn30,A,False,3,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.33,77.0,exp,166.6,1.0,77
R8,0.1,logn30,A,False,3,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.93,77.0,exp,165.4,1.0,77
R8,0.1,logn30,A,False,3,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.97,77.0,exp,173.3,1.0,77
R8,0.1,logn30,A,False,3,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.03,77.0,exp,174.9,1.0,77
R8,0.1,logn30,A,False,3,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.9,77.0,exp,169.4,1.0,77
R8,0.1,logn30,A,False,4,1,81,80,"[11, 15, 9, 6, 6, 11, 13, 9]",2.7,81.0,exp,316.2,1.0,77
R8,0.1,logn30,A,False,4,2,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.93,80.0,exp,288.6,1.0,77
R8,0.1,logn30,A,False,4,3,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.27,80.0,exp,310.1,1.0,77
R8,0.1,logn30,A,False,4,4,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.17,80.0,exp,307.4,1.0,77
R8,0.1,logn30,A,False,4,5,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",5.3,80.0,exp,292.1,1.0,77
R8,0.1,logn30,A,False,4,6,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",4.0,80.0,exp,275.6,1.0,77
R8,0.1,logn30,A,False,4,7,80,80,"[11, 15, 9, 6, 6, 11, 13, 9]",2.87,80.0,exp,280.7,1.0,77
R8,0.1,logn30,A,False,4,8,80,78,"[11, 15, 8, 6, 6, 11, 13, 8]",6.1,80.0,exp,263.1,1.0,77
R8,0.1,logn30,A,False,5,1,81,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.6,81.0,exp,214.3,1.0,77
R8,0.1,logn30,A,False,5,2,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.4,78.0,exp,198.1,1.0,77
R8,0.1,logn30,A,False,5,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.53,77.0,exp,203.4,1.0,77
R8,0.1,logn30,A,False,5,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.27,77.0,exp,205.8,1.0,77
R8,0.1,logn30,A,False,5,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.17,77.0,exp,207.6,1.0,77
R8,0.1,logn30,A,False,5,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.13,77.0,exp,199.6,1.0,77
R8,0.1,logn30,A,False,5,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.3,77.0,exp,193.2,1.0,77
R8,0.1,logn30,A,False,5,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.23,77.0,exp,194.4,1.0,77
R8,0.1,logn30,A,False,6,1,81,80,"[11, 15, 9, 6, 6, 11, 13, 9]",3.73,81.0,exp,358.4,1.0,77
R8,0.1,logn30,A,False,6,2,80,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.87,80.0,exp,271.1,1.0,77
R8,0.1,logn30,A,False,6,3,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",8.0,78.0,exp,228.4,1.0,77
R8,0.1,logn30,A,False,6,4,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",7.1,78.0,exp,221.3,1.0,77
R8,0.1,logn30,A,False,6,5,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.4,78.0,exp,205.4,1.0,77
R8,0.1,logn30,A,False,6,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.17,77.0,exp,209.2,1.0,77
R8,0.1,logn30,A,False,6,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",6.9,77.0,exp,205.9,1.0,77
R8,0.1,logn30,A,False,6,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.27,77.0,exp,203.5,1.0,77
R8,0.1,logn30,A,False,7,1,81,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.93,81.0,exp,210.7,1.0,77
R8,0.1,logn30,A,False,7,2,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",14.2,78.0,exp,174.8,1.0,77
R8,0.1,logn30,A,False,7,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.37,77.0,exp,180.7,1.0,77
R8,0.1,logn30,A,False,7,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",4.67,77.0,exp,202.4,1.0,77
R8,0.1,logn30,A,False,7,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",11.57,77.0,exp,193.1,1.0,77
R8,0.1,logn30,A,False,7,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.23,77.0,exp,193.7,1.0,77
R8,0.1,logn30,A,False,7,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.2,77.0,exp,193.2,1.0,77
R8,0.1,logn30,A,False,7,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.27,77.0,exp,186.6,1.0,77
R8,0.1,logn30,A,False,8,1,81,80,"[11, 15, 9, 6, 6, 11, 13, 9]",4.53,81.0,exp,274.8,1.0,77
R8,0.1,logn30,A,False,8,2,80,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.4,80.0,exp,247.2,1.0,77
R8,0.1,logn30,A,False,8,3,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",11.7,78.0,exp,197.6,1.0,77
R8,0.1,logn30,A,False,8,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.97,77.0,exp,199.5,1.0,77
R8,0.1,logn30,A,False,8,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.7,77.0,exp,202.0,1.0,77
R8,0.1,logn30,A,False,8,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.13,77.0,exp,200.8,1.0,77
R8,0.1,logn30,A,False,8,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",6.7,77.0,exp,210.4,1.0,77
R8,0.1,logn30,A,False,8,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",14.13,77.0,exp,194.5,1.0,77
R8,0.1,logn30,A,False,9,1,81,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.2,81.0,exp,216.0,1.0,77
R8,0.1,logn30,A,False,9,2,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",5.23,78.0,exp,227.6,1.0,77
R8,0.1,logn30,A,False,9,3,78,78,"[11, 15, 8, 6, 6, 11, 13, 8]",4.43,78.0,exp,246.6,1.0,77
R8,0.1,logn30,A,False,9,4,78,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.7,78.0,exp,199.6,1.0,77
R8,0.1,logn30,A,False,9,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.47,77.0,exp,197.9,1.0,77
R8,0.1,logn30,A,False,9,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.47,77.0,exp,200.6,1.0,77
R8,0.1,logn30,A,False,9,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.47,77.0,exp,198.0,1.0,77
R8,0.1,logn30,A,False,9,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.6,77.0,exp,190.6,1.0,77
R8,0.1,logn30,B,False,0,1,81,77,"[11, 14, 8, 6, 6, 11, 13, 8]",3.73,81.0,lognormal,28.5,0.415,77
R8,0.1,logn30,B,False,0,2,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.87,77.0,lognormal,29.4,0.459,77
R8,0.1,logn30,B,False,0,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.57,77.0,lognormal,28.1,0.445,77
R8,0.1,logn30,B,False,0,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",11.03,77.0,lognormal,28.9,0.46,77
R8,0.1,logn30,B,False,0,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",11.33,77.0,lognormal,29.7,0.486,77
R8,0.1,logn30,B,False,0,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.5,77.0,lognormal,29.9,0.495,77
R8,0.1,logn30,B,False,0,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",6.03,77.0,lognormal,29.9,0.495,77
R8,0.1,logn30,B,False,0,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.17,77.0,lognormal,29.8,0.495,77
R8,0.1,logn30,B,False,1,1,81,75,"[10, 14, 8, 6, 6, 10, 13, 8]",4.13,81.0,lognormal,32.3,0.585,77
R8,0.1,logn30,B,False,1,2,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",18.93,75.0,lognormal,30.0,0.508,77
R8,0.1,logn30,B,False,1,3,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",10.1,77.0,lognormal,28.8,0.481,77
R8,0.1,logn30,B,False,1,4,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",9.67,75.0,lognormal,28.3,0.472,77
R8,0.1,logn30,B,False,1,5,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",10.33,75.0,lognormal,29.0,0.484,77
R8,0.1,logn30,B,False,1,6,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.6,75.0,lognormal,29.4,0.491,77
R8,0.1,logn30,B,False,1,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.93,77.0,lognormal,29.0,0.482,77
R8,0.1,logn30,B,False,1,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.53,77.0,lognormal,29.1,0.487,77
R8,0.1,logn30,B,False,2,1,81,77,"[11, 14, 8, 6, 6, 11, 13, 8]",3.83,81.0,lognormal,34.9,0.563,77
R8,0.1,logn30,B,False,2,2,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.27,77.0,lognormal,29.8,0.493,77
R8,0.1,logn30,B,False,2,3,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",6.07,77.0,lognormal,29.0,0.487,77
R8,0.1,logn30,B,False,2,4,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.9,75.0,lognormal,29.1,0.484,77
R8,0.1,logn30,B,False,2,5,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",12.4,77.0,lognormal,28.6,0.482,77
R8,0.1,logn30,B,False,2,6,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",7.7,75.0,lognormal,28.4,0.471,77
R8,0.1,logn30,B,False,2,7,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",8.37,75.0,lognormal,28.1,0.458,77
R8,0.1,logn30,B,False,2,8,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",13.4,75.0,lognormal,28.9,0.478,77
R8,0.1,logn30,B,False,3,1,81,75,"[10, 14, 8, 6, 6, 10, 13, 8]",2.97,81.0,lognormal,23.4,0.349,77
R8,0.1,logn30,B,False,3,2,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",11.77,75.0,lognormal,25.8,0.398,77
R8,0.1,logn30,B,False,3,3,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",10.63,75.0,lognormal,26.2,0.408,77
R8,0.1,logn30,B,False,3,4,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",13.63,75.0,lognormal,27.5,0.439,77
R8,0.1,logn30,B,False,3,5,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",10.8,75.0,lognormal,27.9,0.451,77
R8,0.1,logn30,B,False,3,6,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.13,75.0,lognormal,27.8,0.447,77
R8,0.1,logn30,B,False,3,7,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",8.03,77.0,lognormal,28.1,0.458,77
R8,0.1,logn30,B,False,3,8,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",13.83,75.0,lognormal,28.3,0.465,77
R8,0.1,logn30,B,False,4,1,81,75,"[10, 14, 8, 6, 6, 10, 13, 8]",2.7,81.0,lognormal,30.8,0.546,77
R8,0.1,logn30,B,False,4,2,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",6.97,75.0,lognormal,30.2,0.515,77
R8,0.1,logn30,B,False,4,3,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",5.5,77.0,lognormal,29.5,0.499,77
R8,0.1,logn30,B,False,4,4,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.43,75.0,lognormal,29.3,0.492,77
R8,0.1,logn30,B,False,4,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.1,77.0,lognormal,29.3,0.489,77
R8,0.1,logn30,B,False,4,6,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",9.1,77.0,lognormal,28.5,0.473,77
R8,0.1,logn30,B,False,4,7,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",5.4,75.0,lognormal,27.8,0.458,77
R8,0.1,logn30,B,False,4,8,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",10.53,75.0,lognormal,27.9,0.457,77
R8,0.1,logn30,B,False,5,1,81,77,"[11, 14, 8, 6, 6, 11, 13, 8]",5.6,81.0,lognormal,28.2,0.436,77
R8,0.1,logn30,B,False,5,2,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.33,77.0,lognormal,28.3,0.446,77
R8,0.1,logn30,B,False,5,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.53,77.0,lognormal,29.3,0.476,77
R8,0.1,logn30,B,False,5,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.27,77.0,lognormal,29.3,0.485,77
R8,0.1,logn30,B,False,5,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.17,77.0,lognormal,29.2,0.474,77
R8,0.1,logn30,B,False,5,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.13,77.0,lognormal,28.8,0.467,77
R8,0.1,logn30,B,False,5,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.3,77.0,lognormal,28.9,0.468,77
R8,0.1,logn30,B,False,5,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.23,77.0,lognormal,28.8,0.464,77
R8,0.1,logn30,B,False,6,1,81,77,"[11, 14, 8, 6, 6, 11, 13, 8]",3.73,81.0,lognormal,30.4,0.487,77
R8,0.1,logn30,B,False,6,2,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",9.6,77.0,lognormal,28.7,0.476,77
R8,0.1,logn30,B,False,6,3,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",11.97,75.0,lognormal,28.2,0.462,77
R8,0.1,logn30,B,False,6,4,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.2,75.0,lognormal,28.8,0.477,77
R8,0.1,logn30,B,False,6,5,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",11.93,77.0,lognormal,28.9,0.484,77
R8,0.1,logn30,B,False,6,6,75,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.3,75.0,lognormal,29.1,0.484,77
R8,0.1,logn30,B,False,6,7,77,75,"[10, 14, 8, 6, 6, 10, 13, 8]",6.9,77.0,lognormal,29.0,0.485,77
R8,0.1,logn30,B,False,6,8,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",10.87,75.0,lognormal,29.1,0.487,77
R8,0.1,logn30,B,False,7,1,81,77,"[11, 14, 8, 6, 6, 11, 13, 8]",5.93,81.0,lognormal,30.2,0.479,77
R8,0.1,logn30,B,False,7,2,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",17.3,77.0,lognormal,28.9,0.465,77
R8,0.1,logn30,B,False,7,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.37,77.0,lognormal,30.1,0.487,77
R8,0.1,logn30,B,False,7,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",4.67,77.0,lognormal,30.7,0.498,77
R8,0.1,logn30,B,False,7,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",11.57,77.0,lognormal,30.9,0.505,77
R8,0.1,logn30,B,False,7,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.23,77.0,lognormal,31.7,0.524,77
R8,0.1,logn30,B,False,7,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.2,77.0,lognormal,31.7,0.522,77
R8,0.1,logn30,B,False,7,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.27,77.0,lognormal,31.6,0.52,77
R8,0.1,logn30,B,False,8,1,81,77,"[11, 14, 8, 6, 6, 11, 13, 8]",4.53,81.0,lognormal,35.3,0.566,77
R8,0.1,logn30,B,False,8,2,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",10.17,77.0,lognormal,35.9,0.614,77
R8,0.1,logn30,B,False,8,3,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",12.7,77.0,lognormal,33.5,0.56,77
R8,0.1,logn30,B,False,8,4,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",8.97,77.0,lognormal,31.7,0.518,77
R8,0.1,logn30,B,False,8,5,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",9.7,77.0,lognormal,31.1,0.505,77
R8,0.1,logn30,B,False,8,6,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",7.13,77.0,lognormal,31.0,0.509,77
R8,0.1,logn30,B,False,8,7,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",6.7,77.0,lognormal,30.6,0.498,77
R8,0.1,logn30,B,False,8,8,77,77,"[11, 14, 8, 6, 6, 11, 13, 8]",14.13,77.0,lognormal,30.2,0.494,77
R8,0.1,logn30,B,False,9,1,81,75,"[10, 14, 8, 6, 6, 10, 13, 8]",5.2,81.0,lognormal,31.1,0.563,77
R8,0.1,logn30,B,False,9,2,75,75,"[10, 14, 8, 6, 6, 10, 13, 8]",6.33,75.0,lognormal,29.1,0.491,77
